Cod_curso,Cod_grupo_curso,Cod_regiao_curso,Nota_geral,Escolaridade_pai,Escolaridade_mae,Renda,Tipo_escola,Horas_estudos
14700,702,4,"56,5",C,E,E,B,D
14700,702,4,"44,4",C,B,B,A,E
14700,702,4,"67,5",B,B,A,A,E
14700,702,4,51,B,B,C,A,B
14923,702,4,"51,1",B,C,D,A,B
14923,702,4,"41,1",C,E,D,A,D
14923,702,4,"30,1",F,F,E,B,C
14923,702,4,"41,4",B,B,B,A,D
14923,702,4,"46,6",C,D,B,A,B
14923,702,4,"42,7",D,F,E,B,C
14923,702,4,"44,7",C,B,A,A,B
15000,702,4,"59,8",C,B,A,D,C
15000,702,4,"51,1",C,C,B,A,D
15000,702,4,"61,2",B,C,E,A,D
15000,702,4,,,,,,
15000,702,4,"54,9",D,D,F,A,B
15000,702,4,52,D,D,A,B,C
15000,702,4,"49,9",B,C,D,A,B
16403,702,4,,A,A,A,A,D
16403,702,4,"72,9",C,D,A,A,E
16403,702,4,,,,,,
16403,702,4,,,,,,
16403,702,4,,,,,,
16403,702,4,"21,9",D,A,B,A,B
16403,702,4,,C,D,A,A,C
16403,702,4,32,B,B,A,B,D
16403,702,4,"38,2",C,D,B,A,D
16403,702,4,"50,9",D,F,D,B,D
16403,702,4,"61,7",D,D,A,A,B
16403,702,4,"44,7",D,B,C,B,C
16403,702,4,"42,9",B,B,B,A,B
16403,702,4,"35,8",B,C,A,A,B
16403,702,4,50,C,B,B,A,B
16403,702,4,"25,6",B,C,C,D,B
16403,702,4,"29,8",B,C,B,A,E
16403,702,4,"45,8",E,B,A,A,B
16403,702,4,"26,8",D,D,E,B,A
16403,702,4,"30,5",B,B,A,A,B
16403,702,4,"23,6",D,C,D,A,A
16403,702,4,"49,9",D,D,C,A,E
16403,702,4,"37,4",D,F,C,B,C
16403,702,4,"25,1",A,E,B,B,C
16403,702,4,"36,6",D,C,C,B,B
16403,702,4,"47,1",C,E,D,A,B
16403,702,4,"49,4",B,B,D,A,B
16403,702,4,"36,1",B,B,A,A,E
16403,702,4,"48,1",B,C,B,A,E
18959,702,4,"70,4",D,D,D,B,B
18959,702,4,"69,1",B,B,A,D,B
18959,702,4,,,,,,
18959,702,4,"49,5",E,B,B,A,B
18959,702,4,"51,7",C,B,B,A,B
18959,702,4,49,C,C,A,A,C
18959,702,4,"49,3",D,F,C,B,E
18959,702,4,,D,C,A,A,C
18959,702,4,39,,,,,
18959,702,4,"49,2",A,A,A,A,E
18959,702,4,"52,1",D,C,B,A,C
18959,702,4,"60,7",A,F,B,A,B
18959,702,4,"33,8",C,B,C,A,C
18961,702,4,"33,4",A,B,C,A,B
18961,702,4,"56,5",D,B,B,A,C
18961,702,4,"26,4",D,B,E,A,C
18961,702,4,"39,6",F,D,C,B,B
18961,702,4,"33,8",B,B,E,A,A
18961,702,4,"50,8",C,C,D,A,E
18961,702,4,"26,2",B,B,C,A,A
18961,702,4,"37,6",D,D,C,A,B
18961,702,4,"30,8",B,B,C,A,A
18961,702,4,"27,8",D,B,B,A,B
18961,702,4,"31,5",C,C,B,A,B
18961,702,4,"51,1",B,C,B,A,D
18961,702,4,"33,7",E,E,B,A,B
18961,702,4,"38,5",D,D,D,A,B
18961,702,4,"24,6",B,B,B,D,B
18961,702,4,"33,1",B,D,B,A,C
18961,702,4,"40,9",C,D,D,A,B
19026,702,4,,D,D,B,A,D
19026,702,4,"52,2",B,C,B,A,C
19026,702,4,,C,D,A,A,B
19026,702,4,"51,8",D,C,C,A,D
19026,702,4,"39,7",E,D,C,A,C
19026,702,4,"66,1",E,D,B,A,C
19026,702,4,"52,4",B,B,D,A,B
19026,702,4,"49,6",B,C,B,B,B
19396,702,4,"48,2",B,A,B,A,E
19396,702,4,"48,1",C,C,B,A,C
19396,702,4,"62,9",D,B,A,A,E
19396,702,4,,,,,,
19396,702,4,"35,6",D,D,B,A,C
19396,702,4,"32,7",B,C,A,A,B
19396,702,4,"47,7",D,B,B,E,A
19396,702,4,"37,1",B,B,A,A,E
19396,702,4,"40,2",D,D,C,B,B
20315,702,4,,,,,,
20315,702,4,,C,C,A,A,C
